X,Y,xlo,ylo,fk_cat_especie,descripcion,perimetroestipite,alturaestipite,ObjectId
-5.942642048666372,37.386315625735236,239475.5,4141793,PHC,Phoenix canariensis,230,4.0,1282
-5.952841565408534,37.378405512562765,238544.8,4140944,WFI,Washingtonia filifera,153,18.0,1283
-5.974531832536301,37.407040293269688,236724.1,4144182,PHD,Phoenix dactylifera,103,15.0,1284
-5.950005345366864,37.38512227418591,238819.3,4141681,PHC,Phoenix canariensis,194,6.0,1285
-5.95100269432616,37.37785314210646,238705.7,4140877,WFI,Washingtonia filifera,141,5.0,1286
-5.948084404117149,37.377882466437676,238964.3,4140872,WFI,Washingtonia filifera,130,5.0,1287
-5.9794255155979,37.355873519774079,236111.4,4138517,PHC,Phoenix canariensis,193,0.5,1288
-5.979364284694252,37.356200347769366,236118,4138553,PHC,Phoenix canariensis,210,1.0,1289
-5.979123025373652,37.356324919581176,236139.8,4138566,PHC,Phoenix canariensis,113,0.5,1290
-5.971482930187761,37.322985715771658,236700.1,4134845,PHC,Phoenix canariensis,226,1.5,1291
-5.979268487349596,37.35627259525738,236126.7,4138561,PHC,Phoenix canariensis,205,1.0,1292
-5.978443056452142,37.357837825610368,236205.3,4138732,PHC,Phoenix canariensis,167,10.0,1293
-5.978822798493495,37.357678317527863,236171.1,4138716,PHC,Phoenix canariensis,180,11.0,1294
-5.985582670023816,37.360853746937188,235583.4,4139087,PHC,Phoenix canariensis,220,7.0,1295
-5.964321954022993,37.380593827263581,237535.7,4141218,PHC,Phoenix canariensis,213,3.0,1296
-5.985578261005716,37.361078493296873,235584.6,4139112,PHC,Phoenix canariensis,190,6.0,1297
-5.963878145922855,37.377877795689571,237565.5,4140916,PHC,Phoenix canariensis,NULL,NULL,1298
-5.964357539307207,37.380559865406482,237532.4,4141215,PHC,Phoenix canariensis,223,11.0,1299
-5.98558145012313,37.360965329339805,235583.9,4139099,PHC,Phoenix canariensis,NULL,NULL,1300
-5.953322469296875,37.368125097859348,238466.5,4139804,PHC,Phoenix canariensis,325,6.0,1301
-5.942559088883407,37.397150249499788,239520.4,4142996,PHC,Phoenix canariensis,215,4.0,1302
-5.942085313545265,37.39713898159858,239562.3,4142993,PHC,Phoenix canariensis,272,4.0,1303
-5.941718713094492,37.397130449591337,239594.7,4142991,PHC,Phoenix canariensis,331,3.0,1304
-5.943207843407982,37.397159499203809,239463,4142998,PHC,Phoenix canariensis,271,3.0,1305
-5.942385812917503,37.397146725891098,239535.7,4142995,PHC,Phoenix canariensis,233,3.0,1306
-5.942666168547232,37.39715343934391,239510.9,4142996,PHC,Phoenix canariensis,300,3.0,1307
-5.942837540483168,37.397157370395583,239495.7,4142997,PHC,Phoenix canariensis,354,4.0,1308
-5.941777652879287,37.397132946674915,239589.5,4142991,PHC,Phoenix canariensis,321,2.0,1309
-5.941946091208279,37.39713695207287,239574.6,4142992,PHC,Phoenix canariensis,316,4.0,1310
-5.942446261782319,37.397150266336681,239530.3,4142995,PHC,Phoenix canariensis,211,3.0,1311
-5.91891681983346,37.40952970772689,241656.2,4144304,PHC,Phoenix canariensis,240,3.0,1312
-5.920561817758606,37.404676245334016,241493.9,4143770,PHC,Phoenix canariensis,128,7.0,1313
-5.942143798491686,37.397141399718741,239557.1,4142993,PHC,Phoenix canariensis,219,4.0,1314
-5.943088010262574,37.397159420873933,239473.6,4142998,PHC,Phoenix canariensis,246,2.0,1315
-5.924924207505258,37.411128020051102,241129.9,4144498,PHC,Phoenix canariensis,NULL,NULL,1316
-5.942327014008741,37.397147829876225,239540.9,4142995,PHC,Phoenix canariensis,223,4.0,1317
-5.942498819658231,37.397151300085213,239525.7,4142995,PHC,Phoenix canariensis,336,3.0,1318
-5.942977799232912,37.397165680525198,239483.3,4142998,PHC,Phoenix canariensis,235,1.0,1319
-5.920714700220967,37.404607948871451,241480.2,4143763,PHC,Phoenix canariensis,116,8.0,1320
-5.920469470261995,37.404555351815212,241501.7,4143756,PHC,Phoenix canariensis,126,7.0,1321
-5.942775670603488,37.397155036935608,239501.2,4142997,PHC,Phoenix canariensis,320,3.0,1322
-5.943257372466232,37.397161058603558,239458.6,4142999,PHC,Phoenix canariensis,293,3.0,1323
-5.944428672894698,37.398242528039646,239358.6,4143122,PHC,Phoenix canariensis,217,2.0,1324
-5.944139033541321,37.399481505779832,239388.5,4143259,PHC,Phoenix canariensis,NULL,NULL,1325
-5.940782005936483,37.398912925657605,239683.8,4143186,PHC,Phoenix canariensis,362,2.0,1326
-5.944217561797247,37.39929194649573,239380.9,4143238,PHC,Phoenix canariensis,265,2.0,1327
-5.943582409019132,37.400253804719412,239440.5,4143343,PHC,Phoenix canariensis,223,1.0,1328
-5.943708384033897,37.400179841884153,239429.1,4143335,PHC,Phoenix canariensis,255,2.0,1329
-5.943959493376209,37.399874880711529,239405.8,4143302,PHC,Phoenix canariensis,220,2.0,1330
-5.944082095764112,37.399628266902823,239394.1,4143275,PHC,Phoenix canariensis,230,2.0,1331
-5.938848888808234,37.403210468628195,239869.8,4143658,PHC,Phoenix canariensis,162,1.0,1332
-5.944015718451984,37.399776254408458,239400.5,4143291,PHC,Phoenix canariensis,226,2.0,1333
-5.944426292905818,37.398507681427539,239359.7,4143151,PHC,Phoenix canariensis,240,2.0,1334
-5.944415075116636,37.398625009682576,239361.1,4143164,PHC,Phoenix canariensis,257,2.0,1335
-5.944117523691154,37.399535024594755,239390.6,4143264,PHC,Phoenix canariensis,290,2.0,1336
-5.94443001333976,37.39847001418606,239359.3,4143147,PHC,Phoenix canariensis,225,2.0,1337
-5.944405201364006,37.398693016045122,239362.3,4143172,PHC,Phoenix canariensis,227,2.0,1338
-6.009470185366968,37.406160487730844,233627.8,4144183,PHD,Phoenix dactylifera,138,16.0,1339
-5.939044684540209,37.403156939954648,239852.3,4143652,PHC,Phoenix canariensis,146,1.0,1340
-5.993599919841622,37.40656419311513,235034.3,4144183,PHD,Phoenix dactylifera,145,8.0,1341
-5.940727305100617,37.39887734348612,239688.5,4143182,PHC,Phoenix canariensis,290,2.0,1342
-6.008426601489223,37.406399988991978,233721,4144206,PHD,Phoenix dactylifera,98,7.0,1343
-5.944429966505196,37.398275564977872,239358.6,4143126,PHC,Phoenix canariensis,277,3.0,1344
-6.009512439053919,37.406363860081157,233624.8,4144205,PHD,Phoenix dactylifera,135,11.0,1345
-6.007601114215807,37.406416233963824,233794.2,4144206,PHD,Phoenix dactylifera,117,7.0,1346
-5.944420558694986,37.398577566969266,239360.5,4143159,PHC,Phoenix canariensis,224,3.0,1347
-5.944359917361948,37.398897966127727,239367,4143194,PHC,Phoenix canariensis,210,3.0,1348
-6.008985291409945,37.406383686580021,233671.5,4144206,PHD,Phoenix dactylifera,157,17.0,1349
-6.006796768289795,37.406362373718615,233865.2,4144197,PHD,Phoenix dactylifera,124,12.0,1350
-5.943505253737757,37.400282308630061,239447.4,4143346,PHC,Phoenix canariensis,188,1.0,1351
-5.944374928503558,37.398837130377522,239365.4,4143188,PHC,Phoenix canariensis,213,3.0,1352
-6.009441244103385,37.40635170758582,233631,4144204,PHD,Phoenix dactylifera,99,11.0,1353
-5.943423662718726,37.400304255108828,239454.7,4143348,PHC,Phoenix canariensis,202,1.0,1354
-6.007534352537183,37.406404778384079,233800,4144204,PHD,Phoenix dactylifera,135,7.0,1355
-5.944432189850369,37.398395802082085,239358.8,4143139,PHC,Phoenix canariensis,188,3.0,1356
-5.985379117492987,37.406898838644764,235763.2,4144197,PHD,Phoenix dactylifera,98,6.0,1357
-5.944279654520908,37.399121088442648,239374.8,4143219,PHC,Phoenix canariensis,289,2.0,1358
-6.007319407358445,37.406164894006132,233818.2,4144177,PHD,Phoenix dactylifera,118,15.0,1359
-5.939255417756013,37.403095470336687,239833.5,4143646,PHC,Phoenix canariensis,150,1.0,1360
-6.009430083507564,37.406199894230824,233631.5,4144187,PHD,Phoenix dactylifera,122,16.0,1361
-5.943917323595919,37.399948827919701,239409.8,4143310,PHC,Phoenix canariensis,282,2.0,1362
-6.009520751574041,37.406139826827562,233623.3,4144180,PHD,Phoenix dactylifera,120,11.0,1363
-5.944104391836352,37.399583288641807,239392,4143270,PHC,Phoenix canariensis,200,1.0,1364
-6.009559527575914,37.406166050709423,233619.9,4144183,PHD,Phoenix dactylifera,123,9.0,1365
-6.007653320364313,37.406221989281406,233788.9,4144184,PHD,Phoenix dactylifera,116,10.0,1366
-5.943800028808205,37.400103130106544,239420.7,4143327,PHC,Phoenix canariensis,266,2.0,1367
-5.944344215257615,37.398946925005738,239368.5,4143200,PHC,Phoenix canariensis,283,3.0,1368
-5.989293421170838,37.398248633915458,235386.3,4143248,PHD,Phoenix dactylifera,120,10.0,1369
-5.989298724910659,37.398274089755724,235385.9,4143250,PHD,Phoenix dactylifera,0,0.0,1370
-5.944197060504532,37.399345259975966,239382.9,4143244,PHC,Phoenix canariensis,275,2.0,1371
-5.988967826566576,37.398064316125549,235414.4,4143226,PHD,Phoenix dactylifera,0,0.0,1372
-5.944383701742422,37.398801589876214,239364.5,4143184,PHC,Phoenix canariensis,205,2.0,1373
-5.988992727068053,37.398071345110587,235412.3,4143227,PHD,Phoenix dactylifera,73,11.0,1374
-5.943760884919218,37.400138976813551,239424.3,4143331,PHC,Phoenix canariensis,262,2.0,1375
-5.989015790132779,37.398077609627684,235410.2,4143228,PHD,Phoenix dactylifera,145,11.0,1376
-5.944304944176099,37.399060266857866,239372.4,4143212,PHC,Phoenix canariensis,245,2.0,1377
-5.943898638407315,37.399973532255594,239411.5,4143313,PHC,Phoenix canariensis,282,2.0,1378
-5.989033593483431,37.39807941182309,235408.7,4143228,PHD,Phoenix dactylifera,120,9.0,1379
-5.98927928511768,37.39816294057772,235387.2,4143238,PHD,Phoenix dactylifera,0,0.0,1380
-5.939745250307452,37.402964701477416,239789.6,4143633,PHC,Phoenix canariensis,156,0.5,1381
-5.989281125505414,37.398180825062049,235387.1,4143240,PHD,Phoenix dactylifera,0,0.0,1382
-5.944072860543374,37.399654898327135,239395,4143278,PHC,Phoenix canariensis,208,2.0,1383
-6.000772311225543,37.398501133691703,234370.8,4143308,PHD,Phoenix dactylifera,106,9.0,1384
-5.94386879984761,37.400016265548551,239414.3,4143317,PHC,Phoenix canariensis,210,2.0,1385
-5.944399950676606,37.398726216086395,239362.8,4143176,PHC,Phoenix canariensis,196,1.0,1386
-6.00049735632226,37.398830875591152,234396.3,4143344,PHD,Phoenix dactylifera,110,5.0,1387
-5.989154463835566,37.402057406878413,235412,4143670,PHD,Phoenix dactylifera,137,15.0,1388
-5.944316767493008,37.399024740452923,239371.2,4143208,PHC,Phoenix canariensis,212,2.0,1389
-5.975487434016403,37.40191784793938,236621.5,4143616,PHD,Phoenix dactylifera,140,12.0,1390
-5.940820417061142,37.398939181763673,239680.5,4143189,PHC,Phoenix canariensis,294,3.0,1391
-5.975478678873581,37.401962040210947,236622.4,4143621,PHD,Phoenix dactylifera,119,12.0,1392
-5.939997503630615,37.402335966194563,239765.1,4143564,PHC,Phoenix canariensis,171,1.0,1393
-5.944185071518899,37.399370788649051,239384.1,4143246,PHC,Phoenix canariensis,245,1.0,1394
-5.976733540001848,37.401805629960052,236510.8,4143607,PHD,Phoenix dactylifera,106,19.0,1395
-5.934540740584675,37.410420959044195,240276.2,4144446,PHC,Phoenix canariensis,NULL,NULL,1396
-5.998307272193729,37.401124252911465,234598.3,4143592,PHD,Phoenix dactylifera,139,12.0,1397
-5.998258828480186,37.401169814381468,234602.8,4143597,PHD,Phoenix dactylifera,163,12.0,1398
-5.943729428094502,37.405113741769874,239444.3,4143883,PHC,Phoenix canariensis,164,2.0,1399
-5.987042568638991,37.403995839245972,235605.8,4143879,PHD,Phoenix dactylifera,134,8.0,1400
-5.943692912735078,37.405127356731995,239447.6,4143884,PHC,Phoenix canariensis,184,4.0,1401
-5.994793847599504,37.403989979065642,234919.5,4143900,PHD,Phoenix dactylifera,131,7.0,1402
-5.934732228816007,37.411057942671036,240261.4,4144517,PHC,Phoenix canariensis,188,3.0,1403
-5.934582833469285,37.410636890593537,240273.2,4144470,PHC,Phoenix canariensis,201,2.0,1404
-6.010336358915514,37.403600692730677,233542,4143901,PHD,Phoenix dactylifera,133,15.0,1405
-5.941072857531235,37.399303326662412,239659.4,4143230,PHC,Phoenix canariensis,220,2.0,1406
-6.010090840541458,37.403680475037625,233564.1,4143909,PHD,Phoenix dactylifera,114,11.0,1407
-5.943548915644275,37.397179475439842,239432.8,4143001,PHC,Phoenix canariensis,213,2.0,1408
-6.010304076876587,37.403677384025578,233545.2,4143909,PHD,Phoenix dactylifera,158,15.0,1409
-6.010048659627368,37.403707410073487,233567.9,4143912,PHD,Phoenix dactylifera,125,10.0,1410
-5.943916032215937,37.397296387338478,239400.7,4143015,PHC,Phoenix canariensis,239,2.0,1411
-5.941338410669189,37.397123879501322,239628.3,4142989,PHC,Phoenix canariensis,336,3.0,1412
-5.99544226232087,37.404091306864991,234862.4,4143913,PHD,Phoenix dactylifera,0,0.0,1413
-5.943450270385286,37.39716382173539,239441.5,4142999,PHC,Phoenix canariensis,234,3.0,1414
-5.987453942177858,37.40315475143084,235566.4,4143787,PHD,Phoenix dactylifera,92,8.0,1415
-5.944319268962863,37.39770407348535,239366.4,4143062,PHC,Phoenix canariensis,269,3.0,1416
-5.99741039749266,37.402037075837249,234680.9,4143691,PHD,Phoenix dactylifera,150,7.0,1417
-5.995123183803405,37.404516676409152,234892.2,4143960,PHD,Phoenix dactylifera,125,8.0,1418
-6.003597960405235,37.40456487527144,234142,4143989,PHD,Phoenix dactylifera,131,10.0,1419
-5.994888769596457,37.404830330284007,234914,4143994,PHD,Phoenix dactylifera,0,0.0,1420
-6.00350681832488,37.404898690469992,234151.3,4144026,PHD,Phoenix dactylifera,165,17.0,1421
-6.003492811790414,37.404952388999227,234152.7,4144032,PHD,Phoenix dactylifera,121,10.0,1422
-5.994609939174668,37.405205750762853,234940,4144035,PHD,Phoenix dactylifera,151,9.0,1423
-6.003581790775519,37.404620971551822,234143.7,4143995,PHD,Phoenix dactylifera,128,10.0,1424
-5.98409132102123,37.405151607440139,235871.1,4143999,PHD,Phoenix dactylifera,150,9.0,1425
-5.994840114460581,37.404893376254407,234918.6,4144001,PHD,Phoenix dactylifera,0,0.0,1426
-6.003740724028614,37.405757664719658,234133.6,4144122,PHD,Phoenix dactylifera,95,17.0,1427
-5.995164597356128,37.404456156683537,234888.3,4143953,PHD,Phoenix dactylifera,132,8.0,1428
-6.003806916909879,37.405769046829107,234127.8,4144123,PHD,Phoenix dactylifera,227,14.0,1429
-6.00387321904927,37.405780336017237,234122,4144125,PHD,Phoenix dactylifera,169,4.0,1430
-6.00465689907987,37.405707333031614,234052.3,4144119,PHD,Phoenix dactylifera,86,7.0,1431
-5.994576766749862,37.4052520049162,234943.2,4144040,PHD,Phoenix dactylifera,156,7.0,1432
-5.998868226445375,37.40539597364431,234563.7,4144068,PHD,Phoenix dactylifera,122,11.0,1433
-5.998841061923614,37.405403060747211,234566.2,4144068,PHD,Phoenix dactylifera,145,18.0,1434
-5.998875800489679,37.405410288350936,234563.1,4144069,PHD,Phoenix dactylifera,149,18.0,1435
-5.998861878954891,37.405415237152397,234564.3,4144070,PHD,Phoenix dactylifera,180,18.0,1436
-5.994332452726928,37.405575279683468,234965.9,4144075,PHD,Phoenix dactylifera,97,8.0,1437
-5.980648837917934,37.405959275654112,236178.7,4144079,PHD,Phoenix dactylifera,0,0.0,1438
-5.98038329363593,37.405973724736469,236202.3,4144080,PHD,Phoenix dactylifera,148,7.0,1439
-6.0037940300795,37.405559609163923,234128.2,4144100,PHD,Phoenix dactylifera,147,7.0,1440
-5.980665928138112,37.406148156905324,236177.9,4144100,PHD,Phoenix dactylifera,0,0.0,1441
-5.980393747870139,37.406157637428628,236202,4144100,PHD,Phoenix dactylifera,0,0.0,1442
-6.003860222790205,37.405570991251039,234122.4,4144101,PHD,Phoenix dactylifera,113,8.0,1443
-5.99414664186777,37.405824716324283,234983.3,4144102,PHD,Phoenix dactylifera,94,4.0,1444
-6.003926411921612,37.405582283286257,234116.6,4144103,PHD,Phoenix dactylifera,116,9.0,1445
-6.004331968974127,37.405651622613071,234080.9,4144112,PHD,Phoenix dactylifera,87,8.0,1446
-6.004398161827743,37.405663004391286,234075.1,4144113,PHD,Phoenix dactylifera,0,0.0,1447
-6.004464351101405,37.405674296117589,234069.3,4144114,PHD,Phoenix dactylifera,94,6.0,1448
-6.004530656827391,37.405685674949801,234063.4,4144116,PHD,Phoenix dactylifera,106,7.0,1449
-5.976295622320587,37.406658059484982,236566.6,4144144,PHD,Phoenix dactylifera,107,16.0,1450
-6.004669897602986,37.405916677608161,234051.9,4144142,PHD,Phoenix dactylifera,0,0.0,1451
-5.993872084802495,37.406194169964607,235008.9,4144142,PHD,Phoenix dactylifera,85,9.0,1452
-6.004477352674927,37.405883730753885,234068.8,4144138,PHD,Phoenix dactylifera,111,15.0,1453
-5.976216061660025,37.406617083474174,236573.5,4144140,PHD,Phoenix dactylifera,123,19.0,1454
-6.004603595252729,37.405905388878232,234057.8,4144140,PHD,Phoenix dactylifera,139,19.0,1455
-6.004278667907021,37.405849768364064,234086.3,4144133,PHD,Phoenix dactylifera,216,12.0,1456
-5.993924799983269,37.406125254714318,235004,4144135,PHD,Phoenix dactylifera,128,6.0,1457
-6.004344970171269,37.405861057280887,234080.5,4144135,PHD,Phoenix dactylifera,163,4.0,1458
-6.007407700396408,37.406096238553459,233810.2,4144170,PHD,Phoenix dactylifera,136,15.0,1459
-6.005530497290342,37.406064002161507,233976.3,4144161,PHD,Phoenix dactylifera,117,15.0,1460
-6.005596799885905,37.406075290358316,233970.4,4144162,PHD,Phoenix dactylifera,95,12.0,1461
-6.005662989661305,37.406086581388074,233964.6,4144164,PHD,Phoenix dactylifera,84,13.0,1462
-6.005729183053339,37.406097962393623,233958.8,4144165,PHD,Phoenix dactylifera,122,13.0,1463
-6.005205452302615,37.406008297116983,234004.8,4144154,PHD,Phoenix dactylifera,74,8.0,1464
-6.006312241661683,37.405990586866515,233906.8,4144155,PHD,Phoenix dactylifera,146,18.0,1465
-6.005271645573086,37.406019678385242,233999,4144155,PHD,Phoenix dactylifera,143,16.0,1466
-5.970679674571334,37.406875832281806,237064.5,4144153,PHD,Phoenix dactylifera,109,14.0,1467
-6.005337835262512,37.40603096960173,233993.2,4144156,PHD,Phoenix dactylifera,0,0.0,1468
-6.005404141405797,37.406042347923155,233987.4,4144158,PHD,Phoenix dactylifera,0,0.0,1469
-5.915532955980185,37.389749918030425,241887.9,4142100,PHD,Phoenix dactylifera,58,5.0,1470
-5.910790103713511,37.385833192552859,242294.5,4141652,PHD,Phoenix dactylifera,125,2.0,1471
-5.911211096356874,37.38583345327725,242257.2,4141653,PHD,Phoenix dactylifera,211,3.0,1472
-5.924389143953296,37.387268634085906,241095.1,4141849,PHD,Phoenix dactylifera,119,8.0,1473
-5.899400105798374,37.383173468377542,243294,4141326,PHD,Phoenix dactylifera,80,9.0,1474
-5.937986276881727,37.395393797520256,239919.2,4142788,PHD,Phoenix dactylifera,192,3.0,1475
-5.93799451806359,37.395416840165048,239918.5,4142791,PHD,Phoenix dactylifera,193,3.0,1476
-5.924205493983042,37.38726200611854,241111.4,4141848,PHD,Phoenix dactylifera,140,7.0,1477
-5.983586832920977,37.362508134264651,235766,4139265,PHD,Phoenix dactylifera,127,10.0,1478
-5.985218137786618,37.365232028579207,235631.1,4139572,PHD,Phoenix dactylifera,172,11.0,1479
-5.983288352984749,37.36202080564167,235790.7,4139210,PHD,Phoenix dactylifera,155,6.0,1480
-5.982416175223358,37.360527050791411,235862.8,4139042,PHD,Phoenix dactylifera,117,6.0,1481
-5.948039192001841,37.377887018510819,238968.3,4140873,WFI,Washingtonia filifera,140,5.0,1482
-5.984927937576104,37.364749090922516,235655.1,4139518,PHD,Phoenix dactylifera,99,12.0,1483
-5.964939963938348,37.406843516262427,237572.5,4144133,WFI,Washingtonia filifera,97,7.5,1484
-5.981965671097017,37.429351460009883,236144.3,4146679,WFI,Washingtonia filifera,105,6.0,1485
-5.983440864950897,37.362268712560031,235778.1,4139238,PHD,Phoenix dactylifera,150,6.0,1486
-5.959758576313577,37.396961099963143,237996.8,4143022,WFI,Washingtonia filifera,200,13.0,1487
-5.983213593511595,37.428679294045494,236031.5,4146608,WFI,Washingtonia filifera,114,8.0,1488
-5.984632648438733,37.364265830450321,235679.5,4139463,PHD,Phoenix dactylifera,148,4.5,1489
-5.983141849323221,37.361762114286272,235802.8,4139181,PHD,Phoenix dactylifera,149,7.0,1490
-5.964892600595281,37.406854076082659,237576.8,4144134,WFI,Washingtonia filifera,97,7.5,1491
-5.984013163024263,37.363236151557913,235730.8,4139347,PHD,Phoenix dactylifera,99,10.0,1492
-5.988250533647773,37.426278865534577,235577.3,4146356,WFI,Washingtonia filifera,116,6.0,1493
-5.984343195520492,37.363781610799052,235703.5,4139409,PHD,Phoenix dactylifera,98,6.5,1494
-5.966773362184536,37.411740979083142,237427.3,4144682,WFI,Washingtonia filifera,98,6.0,1495
-5.985003119884222,37.364871448415812,235648.8,4139531,PHD,Phoenix dactylifera,94,8.0,1496
-5.981998314430765,37.429257286391859,236141.1,4146669,WFI,Washingtonia filifera,114,7.0,1497
-5.982853061911972,37.361271386021599,235826.7,4139126,PHD,Phoenix dactylifera,145,7.0,1498
-5.981661245790511,37.35924811765382,235925.2,4138898,PHD,Phoenix dactylifera,140,6.0,1499
-5.96720783435667,37.409878745624354,237382.4,4144477,WFI,Washingtonia filifera,107,6.5,1500
-5.986244980743873,37.366930627566994,235546.1,4139763,PHD,Phoenix dactylifera,128,4.5,1501
-5.966759337302376,37.411623202197298,237428.2,4144669,WFI,Washingtonia filifera,93,7.0,1502
-5.98263275491166,37.360899220619544,235844.9,4139084,PHD,Phoenix dactylifera,101,7.0,1503
-5.966102761688452,37.410348379550179,237481.8,4144526,WFI,Washingtonia filifera,104,7.0,1504
-5.986319900633888,37.367054792864586,235539.9,4139777,PHD,Phoenix dactylifera,86,11.0,1505
-5.966722131914445,37.411659368129513,237431.6,4144673,WFI,Washingtonia filifera,89,6.0,1506
-5.986609035989254,37.367541718218675,235516,4139832,PHD,Phoenix dactylifera,129,5.5,1507
-5.986537088199005,37.367421352582241,235521.9,4139819,PHD,Phoenix dactylifera,138,6.0,1508
-5.967317745155182,37.409844447558669,237372.5,4144473,WFI,Washingtonia filifera,128,7.0,1509
-5.950324485231564,37.409666292400544,238876.3,4144406,WFI,Washingtonia filifera,130,2.0,1510
-5.986900282953279,37.368022011641749,235491.9,4139886,PHD,Phoenix dactylifera,138,8.0,1511
-5.965527818525652,37.408905978252662,237527.7,4144364,WFI,Washingtonia filifera,104,6.5,1512
-5.982998077834201,37.361518221303449,235814.7,4139154,PHD,Phoenix dactylifera,128,7.0,1513
-5.96615127319561,37.410424112077258,237477.8,4144534,WFI,Washingtonia filifera,99,6.0,1514
-5.984267979786956,37.363658352610393,235709.7,4139395,PHD,Phoenix dactylifera,112,6.0,1515
-5.967100024910713,37.409911909533228,237392,4144480,WFI,Washingtonia filifera,110,6.5,1516
-5.982704964235539,37.361026520550411,235838.9,4139098,PHD,Phoenix dactylifera,132,8.0,1517
-5.966059897322996,37.41046154792096,237486,4144538,WFI,Washingtonia filifera,97,9.0,1518
-5.984411609229345,37.363904139650209,235697.8,4139422,PHD,Phoenix dactylifera,130,7.0,1519
-5.982333425285777,37.360390104958618,235869.6,4139027,PHD,Phoenix dactylifera,132,4.5,1520
-5.965554372099644,37.408814574702696,237525,4144354,WFI,Washingtonia filifera,108,6.5,1521
-5.987343766170816,37.368756700061262,235455.2,4139969,PHD,Phoenix dactylifera,110,9.0,1522
-5.966958521273785,37.411312108863108,237409.5,4144635,WFI,Washingtonia filifera,152,6.0,1523
-5.982097991189358,37.359994982613323,235889.1,4138982,PHD,Phoenix dactylifera,110,7.0,1524
-5.983734376894028,37.36276166266363,235753.8,4139294,PHD,Phoenix dactylifera,103,9.0,1525
-5.950162521948838,37.409948856674369,238891.6,4144437,WFI,Washingtonia filifera,186,8.0,1526
-5.965479360255691,37.408914583479529,237532,4144365,WFI,Washingtonia filifera,102,6.5,1527
-5.982560965257592,37.360779659193,235850.8,4139070,PHD,Phoenix dactylifera,105,7.5,1528
-5.965577676303079,37.408895625853802,237523.3,4144363,WFI,Washingtonia filifera,106,6.5,1529
-5.966105316946845,37.410441755471261,237482,4144536,WFI,Washingtonia filifera,106,7.5,1530
-5.983939766306463,37.363118884322546,235736.9,4139334,PHD,Phoenix dactylifera,120,4.5,1531
-5.965455470612214,37.408833006367146,237533.9,4144356,WFI,Washingtonia filifera,100,6.5,1532
-5.985146228880204,37.365109678659351,235637,4139558,PHD,Phoenix dactylifera,103,12.0,1533
-5.966057723290104,37.410369243699627,237485.9,4144528,WFI,Washingtonia filifera,106,8.0,1534
-5.966013053736199,37.410385142732245,237489.9,4144529,WFI,Washingtonia filifera,104,7.0,1535
-5.984705613450704,37.36438923532743,235673.5,4139477,PHD,Phoenix dactylifera,132,8.0,1536
-5.966819923226943,37.411727194793244,237423.2,4144681,WFI,Washingtonia filifera,89,6.0,1537
-5.965504771227202,37.408822848199144,237529.5,4144355,WFI,Washingtonia filifera,95,6.0,1538
-5.983214314993218,37.361898688341753,235796.9,4139196,PHD,Phoenix dactylifera,137,8.0,1539
-5.987587347103969,37.413698702118069,235591.7,4144957,WFI,Washingtonia filifera,186,13.0,1540
-5.984784330366824,37.364512494874752,235667,4139491,PHD,Phoenix dactylifera,201,13.0,1541
-5.953174667160365,37.407420623100691,238616.2,4144165,WFI,Washingtonia filifera,203,5.0,1542
-5.96337743548555,37.400154667610117,237687.5,4143387,WFI ,Washingtonia filifera,118,4.0,1543
-5.987272588079128,37.368630188256937,235461,4139955,PHD,Phoenix dactylifera,96,8.0,1544
-5.973406496072034,37.415441543391935,236853.1,4145111,WFI,Washingtonia filifera,112,8.0,1545
-5.959009561989303,37.411163597758183,238112.6,4144596,WFI,Washingtonia filifera,220,6.0,1546
-5.987472071511286,37.368991336666255,235444.6,4139996,PHD,Phoenix dactylifera,131,7.5,1547
-5.987506068992536,37.413631917126466,235598.6,4144950,WFI,Washingtonia filifera,135,13.0,1548
-5.983880773548998,37.363009002486372,235741.7,4139322,PHD,Phoenix dactylifera,144,4.5,1549
-5.959157743720513,37.414536978877138,238111.3,4144971,WFI,Washingtonia filifera,220,6.0,1550
-5.981807357597122,37.359497179614436,235913.1,4138926,PHD,Phoenix dactylifera,95,8.0,1551
-5.95950901928196,37.414248848823512,238079.2,4144940,WFI,Washingtonia filifera,250,10.0,1552
-5.984075930682883,37.363338729493883,235725.6,4139359,PHD,Phoenix dactylifera,125,7.5,1553
-5.953905309617452,37.407134288394019,238550.5,4144135,WFI,Washingtonia filifera,145,6.0,1554
-5.953834485607843,37.407165884613441,238556.8,4144138,WFI,Washingtonia filifera,286,3.0,1555
-5.986465031438736,37.367301079756061,235527.9,4139805,PHD,Phoenix dactylifera,154,5.5,1556
-5.986025108121287,37.366573145706198,235564.3,4139723,PHD,Phoenix dactylifera,155,14.0,1557
-5.953793330539214,37.407179258277672,238560.5,4144140,WFI,Washingtonia filifera,307,4.0,1558
-5.92947218315555,37.374197003594197,240600,4140412,PHD,Phoenix dactylifera,NULL,NULL,1559
-5.963322868211849,37.400162884465459,237692.4,4143387,WFI ,Washingtonia filifera,102,4.0,1560
-5.986986088319766,37.368158696392101,235484.8,4139902,PHD,Phoenix dactylifera,137,5.5,1561
-5.953869433861658,37.407149782732624,238553.7,4144137,WFI,Washingtonia filifera,340,3.0,1562
-5.96551994451126,37.395619917905009,237482,4142889,WFI,Washingtonia filifera,213,3.0,1563
